GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
203062	9.45e-01	6.29e-01	0.3401	0.483205	0.1643436	546.53	TSNARE1	t-SNARE domain containing 1
58500	9.45e-01	6.26e-01	0.1878	-0.4876478	-0.09159321	212.2	ZNF250	zinc finger protein 250
158326	9.45e-01	6.26e-01	1.1979	0.4867703	0.58310679	128.91	FREM1	FRAS1 related extracellular matrix 1
347240	9.45e-01	6.23e-01	0.1458	-0.4911896	-0.0716012	307.64	KIF24	kinesin family member 24
80036	9.45e-01	6.21e-01	1.3161	0.4942166	0.65042243	94.89	TRPM3	transient receptor potential cation channel subfamily M member 3
389765	9.45e-01	6.22e-01	0.3345	-0.4934924	-0.16508153	84.37	LOC389765	kinesin family member 27 pseudogene
51552	9.45e-01	6.32e-01	0.1363	-0.4791966	-0.06530864	1828.38	RAB14	RAB14, member RAS oncogene family
6256	9.45e-01	6.27e-01	0.4103	0.4860969	0.19945942	798.03	RXRA	retinoid X receptor alpha
100506599	9.45e-01	6.24e-01	0.3283	-0.4905025	-0.16105262	54.17	PPP1R26-AS1	PPP1R26 antisense RNA 1
401565	9.45e-01	6.25e-01	0.198	-0.4881107	-0.09664227	208.33	FAM166A	family with sequence similarity 166 member A
81619	9.45e-01	6.26e-01	0.283	-0.4874325	-0.13795718	1369.07	TSPAN14	tetraspanin 14
55118	9.45e-01	6.25e-01	0.4109	-0.4892578	-0.20104946	33.53	CRTAC1	cartilage acidic protein 1
150	9.45e-01	6.27e-01	1.3373	0.4853068	0.64901877	39.46	ADRA2A	adrenoceptor alpha 2A
493860	9.45e-01	6.26e-01	0.3862	-0.4875017	-0.18827321	427	CCDC73	coiled-coil domain containing 73
57586	9.45e-01	6.30e-01	0.9853	0.4813498	0.47429784	585.98	SYT13	synaptotagmin 13
219970	9.45e-01	6.31e-01	1.0784	0.4799266	0.51756709	14.79	GLYATL2	glycine-N-acyltransferase like 2
7536	9.45e-01	6.31e-01	0.2209	-0.4801442	-0.10607081	5788.62	SF1	splicing factor 1
254359	9.45e-01	6.27e-01	0.2183	0.4859332	0.1060666	345.24	ZDHHC24	zinc finger DHHC-type containing 24
3508	9.45e-01	6.24e-01	0.1839	-0.4896495	-0.09007079	456.95	IGHMBP2	immunoglobulin mu DNA binding protein 2
106736475	9.45e-01	6.26e-01	0.6018	-0.4873174	-0.29324515	19.37	PCF11-AS1	PCF11 antisense RNA 1
283440	9.45e-01	6.23e-01	0.4832	-0.4910792	-0.23727156	15.7	ITFG2-AS1	ITFG2 antisense RNA 1
387841	9.45e-01	6.28e-01	0.2656	-0.485024	-0.12883639	1388	RPL13AP20	ribosomal protein L13a pseudogene 20
1272	9.45e-01	6.24e-01	1.0542	0.4898023	0.51637237	129.96	CNTN1	contactin 1
347902	9.45e-01	6.31e-01	1.0804	-0.4808644	-0.51951151	195.23	AMIGO2	adhesion molecule with Ig like domain 2
79022	9.45e-01	6.23e-01	0.5755	0.4921861	0.28323035	411.9	TMEM106C	transmembrane protein 106C
113218482	9.45e-01	6.28e-01	0.251	-0.485151	-0.12175425	105.22	MIR9898	microRNA 9898
9700	9.45e-01	6.28e-01	0.3528	-0.4851517	-0.17114659	1730.2	ESPL1	extra spindle pole bodies like 1, separase
22864	9.45e-01	6.22e-01	0.2806	-0.4933511	-0.13844098	1661.85	R3HDM2	R3H domain containing 2
10576	9.45e-01	6.31e-01	0.2877	0.4798952	0.13805167	7652.85	CCT2	chaperonin containing TCP1 subunit 2
121441	9.45e-01	6.24e-01	0.1835	0.4900998	0.08992757	1102.29	NEDD1	NEDD1 gamma-tubulin ring complex targeting factor
51228	9.45e-01	6.30e-01	0.7275	0.4819924	0.35064949	794.6	GLTP	glycolipid transfer protein
105370033	9.45e-01	6.29e-01	0.6073	0.4836974	0.29375528	18.14	LOC105370033	
619499	9.45e-01	6.32e-01	0.7131	0.479372	0.34186072	20.46	SNORA27	small nucleolar RNA, H/ACA box 27
100861549	9.45e-01	6.31e-01	0.5524	0.4796378	0.26493824	13.48	LINC00562	long intergenic non-protein coding RNA 562
106478991	9.45e-01	6.26e-01	0.4899	0.4870978	0.23862542	21.42	LINC00449	long intergenic non-protein coding RNA 449
85416	9.45e-01	6.28e-01	1.3359	0.4845716	0.64731765	1682.51	ZIC5	Zic family member 5
5720	9.45e-01	6.29e-01	0.5534	0.4829392	0.26724316	665.77	PSME1	proteasome activator subunit 1
2764	9.45e-01	6.21e-01	0.1559	-0.4937863	-0.07699529	2830.23	GMFB	glia maturation factor beta
379025	9.45e-01	6.23e-01	0.2246	-0.4922805	-0.1105852	548.02	PSMA3-AS1	PSMA3 antisense RNA 1
26520	9.45e-01	6.24e-01	0.3986	-0.4901303	-0.1953811	525.07	TIMM9	translocase of inner mitochondrial membrane 9
51550	9.45e-01	6.29e-01	0.298	-0.4835063	-0.14408835	439.78	CINP	cyclin dependent kinase 2 interacting protein
100033432	9.45e-01	6.25e-01	0.5755	0.4887428	0.28128892	26.39	SNORD116-21	small nucleolar RNA, C/D box 116-21
729082	9.45e-01	6.23e-01	0.3871	-0.4914352	-0.19024735	8964.63	OIP5-AS1	OIP5 antisense RNA 1
80125	9.45e-01	6.21e-01	0.6686	0.4942987	0.33047613	37.3	CCDC33	coiled-coil domain containing 33
107984749	9.45e-01	6.31e-01	1.0104	0.4800714	0.48508642	13.58	LOC107984749	
109951030	9.45e-01	6.24e-01	0.3047	0.48969	0.14920297	1205.92	PKD1P3-NPIPA1	PKD1P3-NPIPA1 readthrough
89927	9.45e-01	6.25e-01	0.8983	0.4885822	0.43889563	336.57	BMERB1	bMERB domain containing 1
9665	9.45e-01	6.27e-01	0.2623	-0.4865609	-0.127614	1627.57	MARF1	meiosis regulator and mRNA stability factor 1
56061	9.45e-01	6.23e-01	0.2035	0.4921082	0.10012381	3564.82	UBFD1	ubiquitin family domain containing 1
2975	9.45e-01	6.29e-01	0.1872	-0.4833603	-0.09047805	4316.3	GTF3C1	general transcription factor IIIC subunit 1
23475	9.45e-01	6.27e-01	0.1419	0.485661	0.0689353	3616.57	QPRT	quinolinate phosphoribosyltransferase
1489	9.45e-01	6.25e-01	0.7411	0.488519	0.36204728	16.87	CTF1	cardiotrophin 1
57019	9.45e-01	6.26e-01	0.3008	-0.4879143	-0.14676002	1102.45	CIAPIN1	cytokine induced apoptosis inhibitor 1
23450	9.45e-01	6.28e-01	0.2811	0.4839964	0.13605935	8082.81	SF3B3	splicing factor 3b subunit 3
83449	9.45e-01	6.30e-01	0.7557	0.4811324	0.36359295	29.25	PMFBP1	polyamine modulated factor 1 binding protein 1
283922	9.45e-01	6.31e-01	0.176	0.4804745	0.08456788	261.91	PDPR2P	pyruvate dehydrogenase phosphatase regulatory subunit 2, pseudogene
55839	9.45e-01	6.25e-01	0.2381	-0.4892439	-0.11647155	933.52	CENPN	centromere protein N
54550	9.45e-01	6.22e-01	1.0669	0.4932087	0.52621339	315.46	NECAB2	N-terminal EF-hand calcium binding protein 2
1973	9.45e-01	6.31e-01	0.1798	0.4806055	0.0863944	9065.06	EIF4A1	eukaryotic translation initiation factor 4A1
353149	9.45e-01	6.27e-01	0.9101	-0.4857286	-0.44206337	42.49	TBC1D26	TBC1 domain family member 26
56953	9.45e-01	6.25e-01	0.3026	-0.4882911	-0.14777567	169.29	NT5M	5',3'-nucleotidase, mitochondrial
26773	9.45e-01	6.30e-01	0.4504	-0.4811894	-0.21670516	18.21	SNORD4A	small nucleolar RNA, C/D box 4A
107985082	9.45e-01	6.24e-01	0.2891	-0.4903096	-0.14172831	59.65	LOC107985082	
112268184	9.45e-01	6.21e-01	0.4267	-0.4941295	-0.21086494	985.18	KPNB1-DT	KPNB1 divergent transcript
22834	9.45e-01	6.28e-01	0.2913	0.4847397	0.14119097	1737.73	ZNF652	zinc finger protein 652
729683	9.45e-01	6.28e-01	0.5608	0.4848164	0.27190621	53.72	LOC729683	uncharacterized LOC729683
10672	9.45e-01	6.32e-01	0.2707	-0.4792384	-0.12971271	3533.51	GNA13	G protein subunit alpha 13
9097	9.45e-01	6.25e-01	0.1846	0.488603	0.09021225	4019.61	USP14	ubiquitin specific peptidase 14
29090	9.45e-01	6.24e-01	0.4922	-0.4908582	-0.24159449	644.45	TIMM21	translocase of inner mitochondrial membrane 21
56949	9.45e-01	6.27e-01	0.1659	-0.4864574	-0.08068483	1553.12	XAB2	XPA binding protein 2
729648	9.45e-01	6.25e-01	0.3574	0.4891282	0.17480197	36.48	ZNF812P	zinc finger protein 812, pseudogene
728752	9.45e-01	6.23e-01	0.6424	-0.4913235	-0.31563809	29.06	ZNF566-AS1	ZNF566 antisense RNA 1
7538	9.45e-01	6.27e-01	0.3659	-0.4855243	-0.17766614	158.93	ZFP36	ZFP36 ring finger protein
7766	9.45e-01	6.23e-01	0.2938	-0.4919944	-0.14456193	159.92	ZNF223	zinc finger protein 223
29998	9.45e-01	6.27e-01	0.194	-0.4865698	-0.09437426	675.86	BICRA	BRD4 interacting chromatin remodeling complex associated protein
55260	9.45e-01	6.31e-01	0.2461	-0.4804692	-0.1182541	250.19	TMEM143	transmembrane protein 143
56848	9.45e-01	6.30e-01	0.5222	0.4810539	0.25120648	262.21	SPHK2	sphingosine kinase 2
2997	9.45e-01	6.26e-01	0.1915	0.4867928	0.09322779	1492.38	GYS1	glycogen synthase 1
83596	9.45e-01	6.31e-01	0.1709	0.4796435	0.08195674	1161.7	BCL2L12	BCL2 like 12
390980	9.45e-01	6.30e-01	0.2577	-0.4823765	-0.12430531	629.99	ZNF805	zinc finger protein 805
80336	9.45e-01	6.28e-01	0.4492	-0.4841905	-0.21747987	1158.4	PABPC1L	poly(A) binding protein cytoplasmic 1 like
5740	9.45e-01	6.23e-01	1.3558	0.4921381	0.66722595	1574.84	PTGIS	prostaglandin I2 synthase
400892	9.45e-01	6.24e-01	0.3648	-0.4897356	-0.17864932	36.26	BCRP2	BCR pseudogene 2
100037417	9.45e-01	6.32e-01	0.3529	-0.4794812	-0.16922463	811.77	DDTL	D-dopachrome tautomerase like
200316	9.45e-01	6.30e-01	0.1689	-0.4812783	-0.08127017	713.78	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F
25814	9.45e-01	6.31e-01	0.1978	0.4803573	0.09501901	3137.78	ATXN10	ataxin 10
80311	9.45e-01	6.27e-01	0.2838	0.4853512	0.1377274	1123.98	KLHL15	kelch like family member 15
3750	9.45e-01	6.28e-01	0.4725	0.4849259	0.22912137	150.37	KCND1	potassium voltage-gated channel subfamily D member 1
81887	9.45e-01	6.25e-01	0.3009	-0.4886446	-0.14701005	2339.53	LAS1L	LAS1 like ribosome biogenesis factor
5456	9.45e-01	6.28e-01	1.4023	-0.4838428	-0.67850149	48.37	POU3F4	POU class 3 homeobox 4
2491	9.45e-01	6.27e-01	0.2559	0.4859216	0.12435784	950.58	CENPI	centromere protein I
114928	9.45e-01	6.25e-01	0.4034	0.4892014	0.19735999	174.24	GPRASP2	G protein-coupled receptor associated sorting protein 2
79576	9.45e-01	6.27e-01	0.2574	-0.4865626	-0.12522225	695.44	NKAP	NFKB activating protein
101928917	9.45e-01	6.30e-01	0.5339	0.4818463	0.25727354	13.64	HSFX3	heat shock transcription factor family, X-linked member 3
401634	9.45e-01	6.25e-01	0.4882	0.4888222	0.23866432	12.41	GOLGA2P3Y	GOLGA2 pseudogene 3 Y-linked
4571	9.45e-01	6.32e-01	0.1688	-0.4795119	-0.08093404	269.34	TRNP	tRNA-Pro
987	9.46e-01	6.32e-01	0.1163	0.478714	0.05568593	4791.36	LRBA	LPS responsive beige-like anchor protein
10352	9.46e-01	6.32e-01	0.304	-0.4785398	-0.14549453	251.72	WARS2	tryptophanyl tRNA synthetase 2, mitochondrial
85395	9.46e-01	6.32e-01	0.3195	-0.4785697	-0.15289368	519.87	SLX9	SLX9 ribosome biogenesis factor
105378687	9.46e-01	6.32e-01	1.1295	0.4783503	0.54029956	12.71	CDC20-DT	CDC20 divergent transcript
56986	9.46e-01	6.32e-01	0.1787	0.4784174	0.08548225	440.55	DTWD1	DTW domain containing 1
1889	9.46e-01	6.33e-01	0.382	0.4777793	0.1825187	1441.1	ECE1	endothelin converting enzyme 1
101930112	9.46e-01	6.33e-01	0.6975	-0.4777943	-0.33325712	22.35	LOC101930112	uncharacterized LOC101930112
101928152	9.46e-01	6.33e-01	0.7826	-0.4772557	-0.37350325	13.53	LOC101928152	replaced by ID 101928173
622	9.46e-01	6.33e-01	0.2102	0.4773211	0.10031757	314.94	BDH1	3-hydroxybutyrate dehydrogenase 1
375775	9.46e-01	6.33e-01	0.6377	0.4774643	0.30445944	31.43	PNPLA7	patatin like phospholipase domain containing 7
55784	9.46e-01	6.33e-01	0.6472	-0.4774689	-0.30900026	61.72	MCTP2	multiple C2 and transmembrane domain containing 2
729440	9.46e-01	6.33e-01	0.3875	-0.4772311	-0.18494047	256.53	CCDC61	coiled-coil domain containing 61
107984140	9.46e-01	6.33e-01	0.7701	0.4774481	0.36766479	28.89	LOC107984140	
27293	9.46e-01	6.34e-01	1.1026	0.4767811	0.52571305	333.66	SMPDL3B	sphingomyelin phosphodiesterase acid like 3B
9957	9.46e-01	6.33e-01	1.0348	0.4770739	0.49365565	52.53	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1
2568	9.46e-01	6.34e-01	1.3255	-0.4767599	-0.6319441	287.11	GABRP	gamma-aminobutyric acid type A receptor subunit pi
10944	9.46e-01	6.33e-01	0.2423	0.4769131	0.11556914	4406.36	C11orf58	chromosome 11 open reading frame 58
1848	9.46e-01	6.33e-01	1.455	0.4770073	0.69402228	11537.84	DUSP6	dual specificity phosphatase 6
4540	9.46e-01	6.33e-01	0.2494	-0.4768614	-0.1189518	72066.51	ND5	NADH dehydrogenase subunit 5
1528	9.46e-01	6.34e-01	0.657	0.4765203	0.31307754	984.45	CYB5A	cytochrome b5 type A
26508	9.46e-01	6.34e-01	0.7505	-0.4757977	-0.35707443	111.95	HEYL	hes related family bHLH transcription factor with YRPW motif like
116540	9.46e-01	6.34e-01	0.3721	-0.4760316	-0.17715496	268.83	MRPL53	mitochondrial ribosomal protein L53
100874111	9.46e-01	6.35e-01	0.4177	0.4753288	0.19853961	35.52	STEAP3-AS1	STEAP3 antisense RNA 1
107986345	9.46e-01	6.34e-01	0.8473	0.4759415	0.40325334	15.8	LOC107986345	uncharacterized LOC107986345
84547	9.46e-01	6.34e-01	0.3219	0.4754939	0.15304266	214.15	PGBD1	piggyBac transposable element derived 1
442524	9.46e-01	6.35e-01	0.6745	0.4752531	0.32054408	29.27	DPY19L2P3	DPY19L2 pseudogene 3
81689	9.46e-01	6.34e-01	0.1768	0.475927	0.08413837	924.38	ISCA1	iron-sulfur cluster assembly 1
101928525	9.46e-01	6.34e-01	0.1956	-0.4761797	-0.09312202	194.49	LOC101928525	uncharacterized LOC101928525
3363	9.46e-01	6.34e-01	1.5175	0.4756466	0.721788	470.36	HTR7	5-hydroxytryptamine receptor 7
8665	9.46e-01	6.34e-01	0.2247	-0.4762569	-0.1070306	3701.96	EIF3F	eukaryotic translation initiation factor 3 subunit F
105370333	9.46e-01	6.34e-01	0.2015	-0.4759677	-0.09592411	125.27	PCCA-DT	PCCA divergent transcript
101060389	9.46e-01	6.35e-01	0.2811	-0.4753202	-0.13361766	66.59	TBC1D3D	TBC1 domain family member 3D
4330	9.46e-01	6.35e-01	0.4416	-0.4753902	-0.20995271	889.81	MN1	MN1 proto-oncogene, transcriptional regulator
23539	9.46e-01	6.34e-01	0.4999	0.4756153	0.23778241	20.09	SLC16A8	solute carrier family 16 member 8
11015	9.46e-01	6.34e-01	0.3137	-0.4762725	-0.14939996	218.36	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
8269	9.46e-01	6.35e-01	0.5408	0.4753671	0.2570623	140.47	TMEM187	transmembrane protein 187
80856	9.46e-01	6.35e-01	0.2986	0.4750677	0.14185591	614.54	LNPK	lunapark, ER junction formation factor
89822	9.46e-01	6.35e-01	1.1209	0.4748826	0.53229849	25.38	KCNK17	potassium two pore domain channel subfamily K member 17
100128076	9.46e-01	6.35e-01	0.8348	0.4748891	0.39646043	28.35	LOC100128076	protein tyrosine phosphatase receptor type H pseudogene
7342	9.47e-01	6.35e-01	0.206	-0.4747331	-0.09778669	2496.4	UBP1	upstream binding protein 1
23293	9.47e-01	6.35e-01	0.2099	0.4746117	0.09962475	922.75	SMG6	SMG6 nonsense mediated mRNA decay factor
57763	9.47e-01	6.35e-01	0.1693	0.4742563	0.0803011	365.75	ANKRA2	ankyrin repeat family A member 2
58496	9.47e-01	6.35e-01	0.2672	-0.4743675	-0.12673068	90.99	LY6G5B	lymphocyte antigen 6 family member G5B
101928483	9.47e-01	6.35e-01	0.9326	0.4742348	0.44228721	49.53	NALT1	NOTCH1 associated lncRNA in T cell acute lymphoblastic leukemia 1
7748	9.47e-01	6.35e-01	0.3892	-0.4742148	-0.18457947	1327.13	ZNF195	zinc finger protein 195
79796	9.47e-01	6.35e-01	0.2212	-0.4742034	-0.10491656	494.37	ALG9	ALG9 alpha-1,2-mannosyltransferase
1101	9.47e-01	6.35e-01	0.4102	0.474057	0.19446214	33.48	CHAD	chondroadherin
65005	9.47e-01	6.36e-01	0.4206	-0.4738947	-0.19929844	991.94	MRPL9	mitochondrial ribosomal protein L9
6159	9.47e-01	6.36e-01	0.3149	-0.4736792	-0.14915241	7826.07	RPL29	ribosomal protein L29
132299	9.47e-01	6.36e-01	1.1967	0.4735976	0.56674877	899.79	OCIAD2	OCIA domain containing 2
27338	9.47e-01	6.36e-01	0.2154	-0.4735239	-0.10200345	3241.66	UBE2S	ubiquitin conjugating enzyme E2 S
23207	9.47e-01	6.40e-01	0.1796	-0.467772	-0.08401265	1366.21	PLEKHM2	pleckstrin homology and RUN domain containing M2
9528	9.47e-01	6.38e-01	0.1162	0.4700332	0.05462729	1672.67	TMEM59	transmembrane protein 59
81849	9.47e-01	6.39e-01	1.0029	0.4689947	0.4703533	245.72	ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
1945	9.47e-01	6.39e-01	0.2935	-0.4685645	-0.13753865	314.81	EFNA4	ephrin A4
116461	9.47e-01	6.37e-01	0.2428	-0.4720222	-0.11462001	668.59	TSEN15	tRNA splicing endonuclease subunit 15
57165	9.47e-01	6.38e-01	0.8419	0.4700352	0.39572052	19.51	GJC2	gap junction protein gamma 2
100130331	9.47e-01	6.40e-01	0.1895	0.4676527	0.08863491	315.27	LOC100130331	POTE ankyrin domain family, member F pseudogene
163882	9.47e-01	6.40e-01	0.3681	-0.4681001	-0.17233023	671.64	CNST	consortin, connexin sorting protein
5500	9.47e-01	6.40e-01	0.246	-0.4680491	-0.11514596	4981.56	PPP1CB	protein phosphatase 1 catalytic subunit beta
26056	9.47e-01	6.40e-01	0.5543	0.4681366	0.25948431	753.63	RAB11FIP5	RAB11 family interacting protein 5
25801	9.47e-01	6.38e-01	0.6783	0.4707909	0.31934984	736.11	GCA	grancalcin
3267	9.47e-01	6.38e-01	0.224	-0.469962	-0.10526159	2453.74	AGFG1	ArfGAP with FG repeats 1
10168	9.47e-01	6.38e-01	0.3555	0.4701549	0.167128	413.61	ZNF197	zinc finger protein 197
26018	9.47e-01	6.39e-01	0.332	0.4684197	0.1555188	4353.68	LRIG1	leucine rich repeats and immunoglobulin like domains 1
51560	9.47e-01	6.38e-01	0.7336	0.4700506	0.34484434	333.11	RAB6B	RAB6B, member RAS oncogene family
83850	9.47e-01	6.38e-01	0.5268	-0.4702854	-0.24776518	188.18	ESYT3	extended synaptotagmin 3
399	9.47e-01	6.36e-01	1.0688	0.4727916	0.50532629	281.23	RHOH	ras homolog family member H
285521	9.47e-01	6.39e-01	0.1979	0.4697848	0.09295919	772.76	COX18	cytochrome c oxidase assembly factor COX18
950	9.47e-01	6.39e-01	0.1698	-0.4695785	-0.07975496	2167.27	SCARB2	scavenger receptor class B member 2
79725	9.47e-01	6.37e-01	0.1486	0.4718558	0.07010913	596.22	THAP9	THAP domain containing 9
79668	9.47e-01	6.36e-01	1.1017	0.4732455	0.5213611	532.15	PARP8	poly(ADP-ribose) polymerase family member 8
1022	9.47e-01	6.39e-01	0.4303	-0.4686275	-0.20165559	1125.66	CDK7	cyclin dependent kinase 7
2908	9.47e-01	6.36e-01	0.2963	-0.4726905	-0.14005597	464.29	NR3C1	nuclear receptor subfamily 3 group C member 1
153743	9.47e-01	6.39e-01	0.2645	-0.4686693	-0.12395603	80.98	PPP1R2B	PPP1R2 family member B
2172	9.47e-01	6.37e-01	1.1623	0.4719614	0.54856731	28.32	FABP6	fatty acid binding protein 6
4056	9.47e-01	6.38e-01	0.475	-0.4699537	-0.22324641	17.85	LTC4S	leukotriene C4 synthase
8878	9.47e-01	6.37e-01	0.3403	-0.4715371	-0.16046539	1512.62	SQSTM1	sequestosome 1
3105	9.47e-01	6.37e-01	0.8841	0.4721983	0.4174814	4816.19	HLA-A	major histocompatibility complex, class I, A
11270	9.47e-01	6.38e-01	0.6871	0.4704468	0.32324527	523.17	NRM	nurim
101929705	9.47e-01	6.37e-01	0.5476	0.4720917	0.25851522	46.39	SCIRT	stem cell inhibitory RNA transcript
2729	9.47e-01	6.38e-01	0.1157	0.4709664	0.05448369	1119.13	GCLC	glutamate-cysteine ligase catalytic subunit
167681	9.47e-01	6.39e-01	0.5182	0.4692915	0.24318026	170.55	PRSS35	serine protease 35
54516	9.47e-01	6.38e-01	0.2809	-0.4707825	-0.13222783	501.35	MTRF1L	mitochondrial translation release factor 1 like
7462	9.47e-01	6.39e-01	0.6651	-0.4692261	-0.31208075	26.37	LAT2	linker for activation of T cells family member 2
100505881	9.47e-01	6.38e-01	1.2542	0.4708625	0.59057064	437.34	MAGI2-AS3	MAGI2 antisense RNA 3
25798	9.47e-01	6.39e-01	0.3193	-0.4684041	-0.14957511	1014.17	BRI3	brain protein I3
245812	9.47e-01	6.38e-01	0.2472	-0.4710315	-0.11644297	186.68	CNPY4	canopy FGF signaling regulator 4
100134938	9.47e-01	6.40e-01	0.2759	0.4678817	0.12910469	134.02	UPK3BL1	uroplakin 3B like 1
27000	9.47e-01	6.40e-01	0.3658	0.4681421	0.17124854	1634.15	DNAJC2	DnaJ heat shock protein family (Hsp40) member C2
611	9.47e-01	6.39e-01	0.7157	0.4689889	0.33567585	25.15	OPN1SW	opsin 1, short wave sensitive
91584	9.47e-01	6.37e-01	0.8153	0.4719452	0.38477166	127.27	PLXNA4	plexin A4
5979	9.47e-01	6.39e-01	0.3531	0.469265	0.16569194	207.49	RET	ret proto-oncogene
7106	9.47e-01	6.37e-01	0.4518	0.4715013	0.21304737	708.67	TSPAN4	tetraspanin 4
386607	9.47e-01	6.40e-01	0.1727	0.4674508	0.08074087	305.43	ZFP91-CNTF	ZFP91-CNTF readthrough (NMD candidate)
503693	9.47e-01	6.40e-01	0.5247	0.4676593	0.24538581	13.73	LOH12CR2	loss of heterozygosity on chromosome 12, region 2
8085	9.47e-01	6.36e-01	0.1913	-0.472695	-0.0904473	5632.26	KMT2D	lysine methyltransferase 2D
1606	9.47e-01	6.40e-01	0.3	-0.4683294	-0.14048326	237.64	DGKA	diacylglycerol kinase alpha
11318	9.47e-01	6.40e-01	0.5422	0.4683626	0.25394591	38.42	GPR182	G protein-coupled receptor 182
114882	9.47e-01	6.39e-01	0.1662	0.4689664	0.07796509	3192.14	OSBPL8	oxysterol binding protein like 8
105370041	9.47e-01	6.40e-01	0.3838	0.468294	0.17974718	35.65	LOC105370041	uncharacterized LOC105370041
102659353	9.47e-01	6.39e-01	0.3239	-0.4691628	-0.15198387	130.99	THRIL	TNF and HNRNPL related immunoregulatory long non-coding RNA
87769	9.47e-01	6.36e-01	0.3815	-0.4726312	-0.18028679	102.46	GGACT	gamma-glutamylamine cyclotransferase
1778	9.47e-01	6.40e-01	0.2964	-0.4674525	-0.13856977	20429.76	DYNC1H1	dynein cytoplasmic 1 heavy chain 1
64386	9.47e-01	6.39e-01	0.7762	0.4690642	0.36409753	735.29	MMP25	matrix metallopeptidase 25
23214	9.47e-01	6.37e-01	0.1482	0.4712091	0.06982309	2922.79	XPO6	exportin 6
9564	9.47e-01	6.40e-01	0.3974	0.4677938	0.18588433	1538.78	BCAR1	BCAR1 scaffold protein, Cas family member
51031	9.47e-01	6.38e-01	0.4387	-0.469868	-0.20613246	1319.07	GLOD4	glyoxalase domain containing 4
230	9.47e-01	6.37e-01	0.5434	0.4717716	0.25635578	2066.37	ALDOC	aldolase, fructose-bisphosphate C
54475	9.47e-01	6.37e-01	0.228	0.4722556	0.10768175	809.61	NLE1	notchless homolog 1
11276	9.47e-01	6.37e-01	0.1256	-0.4721874	-0.05932039	1414.59	SYNRG	synergin gamma
1659	9.47e-01	6.36e-01	0.1807	0.4730619	0.08547117	1509.01	DHX8	DEAH-box helicase 8
9123	9.47e-01	6.39e-01	0.5108	-0.4695161	-0.23984504	1683.63	SLC16A3	solute carrier family 16 member 3
79959	9.47e-01	6.38e-01	0.2411	-0.4707606	-0.11348056	418.05	CEP76	centrosomal protein 76
147463	9.47e-01	6.37e-01	1.1756	0.471602	0.55443066	34.35	ANKRD29	ankyrin repeat domain 29
57614	9.47e-01	6.40e-01	0.2372	-0.4675629	-0.11092862	893.09	RELCH	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing
55643	9.47e-01	6.38e-01	0.44	0.4707184	0.20711404	2276.38	BTBD2	BTB domain containing 2
148252	9.47e-01	6.38e-01	0.3844	0.4705755	0.18090383	414.82	DIRAS1	DIRAS family GTPase 1
1155	9.47e-01	6.38e-01	0.3746	-0.4708334	-0.17638803	1103.1	TBCB	tubulin folding cofactor B
26090	9.47e-01	6.40e-01	0.1732	-0.4678669	-0.08101242	1150.65	ABHD12	abhydrolase domain containing 12, lysophospholipase
101927486	9.47e-01	6.39e-01	1.1199	0.4692639	0.5255314	23.22	LOC101927486	uncharacterized LOC101927486
9980	9.47e-01	6.40e-01	0.3458	0.4682817	0.16193687	352.84	DOP1B	DOP1 leucine zipper like protein B
642852	9.47e-01	6.37e-01	0.1662	-0.4720431	-0.07847108	407	LINC00205	long intergenic non-protein coding RNA 205
414	9.47e-01	6.37e-01	0.3968	-0.4723159	-0.18743735	233.21	ARSD	arylsulfatase D
64840	9.47e-01	6.39e-01	0.4078	-0.4692478	-0.19136953	275.2	PORCN	porcupine O-acyltransferase
340533	9.47e-01	6.38e-01	0.6683	0.4700909	0.31418129	78.68	NEXMIF	neurite extension and migration factor
